,chrom,gene_id,openness_score,openness_gene,openness_promoter,avg_pValue,A_g_max,A_g_sum
25662,chrX,FBgn0004924,10.132672,6.050480,79.832021,3.792898,0.015275,0.000163
25663,chrX,FBgn0004924,7.288408,0.000000,103.305899,3.625748,0.010987,0.000118
25664,chrX,FBgn0004924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25665,chrX,FBgn0004924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25666,chrX,FBgn0263548,88.598541,622.324692,0.000000,3.625748,0.133564,0.001429
25667,chrX,FBgn0015926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25668,chrX,FBgn0015926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25669,chrX,FBgn0030628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25670,chrX,FBgn0026428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25671,chrX,FBgn0026428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25672,chrX,FBgn0026428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25673,chrX,FBgn0026428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25674,chrX,FBgn0026428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25675,chrX,FBgn0026428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25676,chrX,FBgn0026428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25677,chrX,FBgn0266349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25678,chrX,FBgn0266349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25679,chrX,FBgn0030629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25680,chrX,FBgn0030630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25681,chrX,FBgn0030631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25682,chrX,FBgn0000028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25683,chrX,FBgn0000028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25684,chrX,FBgn0000028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25685,chrX,FBgn0000028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25686,chrX,FBgn0000028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25687,chrX,FBgn0000028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25688,chrX,FBgn0000028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25689,chrX,FBgn0000028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25690,chrX,FBgn0000028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25691,chrX,FBgn0000028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25692,chrX,FBgn0000028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25693,chrX,FBgn0000028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25694,chrX,FBgn0000028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25695,chrX,FBgn0003132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25696,chrX,FBgn0030634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25697,chrX,FBgn0030634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25698,chrX,FBgn0030634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25699,chrX,FBgn0263257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25700,chrX,FBgn0263257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25701,chrX,FBgn0263257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25702,chrX,FBgn0263257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25703,chrX,FBgn0263257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25704,chrX,FBgn0263257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25705,chrX,FBgn0040285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25706,chrX,FBgn0040285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25707,chrX,FBgn0040285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25708,chrX,FBgn0014455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25709,chrX,FBgn0014455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25710,chrX,FBgn0014455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25711,chrX,FBgn0030638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25712,chrX,FBgn0004391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25713,chrX,FBgn0030641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25714,chrX,FBgn0030641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25715,chrX,FBgn0030641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25716,chrX,FBgn0030641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25717,chrX,FBgn0030641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25718,chrX,FBgn0030640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25719,chrX,FBgn0030640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25720,chrX,FBgn0030642,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25721,chrX,FBgn0030642,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25722,chrX,FBgn0030643,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25723,chrX,FBgn0026433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25724,chrX,FBgn0030645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25725,chrX,FBgn0267977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25726,chrX,FBgn0030647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25727,chrX,FBgn0030647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25728,chrX,FBgn0030648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25729,chrX,FBgn0030648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25730,chrX,FBgn0030648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25731,chrX,FBgn0030648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25732,chrX,FBgn0027287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25733,chrX,FBgn0027287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25734,chrX,FBgn0027287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25735,chrX,FBgn0027287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25736,chrX,FBgn0266182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25737,chrX,FBgn0262426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25738,chrX,FBgn0262409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25739,chrX,FBgn0262395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25740,chrX,FBgn0022710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25741,chrX,FBgn0022710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25742,chrX,FBgn0022710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25743,chrX,FBgn0265453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25744,chrX,FBgn0265454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25745,chrX,FBgn0259196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25746,chrX,FBgn0030653,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25747,chrX,FBgn0030653,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25748,chrX,FBgn0030654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25749,chrX,FBgn0030654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25750,chrX,FBgn0030655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25751,chrX,FBgn0030655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25752,chrX,FBgn0259195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25753,chrX,FBgn0262163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25754,chrX,FBgn0030657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25755,chrX,FBgn0030657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25756,chrX,FBgn0030657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25757,chrX,FBgn0030658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25758,chrX,FBgn0030659,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25759,chrX,FBgn0030660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25760,chrX,FBgn0030660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25761,chrX,FBgn0030662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25762,chrX,FBgn0030662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25763,chrX,FBgn0030661,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25764,chrX,FBgn0003463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25765,chrX,FBgn0003463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25766,chrX,FBgn0003463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25767,chrX,FBgn0265596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25768,chrX,FBgn0266198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25769,chrX,FBgn0030663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25770,chrX,FBgn0262991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25771,chrX,FBgn0262991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25772,chrX,FBgn0262991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25773,chrX,FBgn0030664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25774,chrX,FBgn0030665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25775,chrX,FBgn0030665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25776,chrX,FBgn0030666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25777,chrX,FBgn0030666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25778,chrX,FBgn0030667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25779,chrX,FBgn0262606,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25780,chrX,FBgn0267079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25781,chrX,FBgn0267079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25782,chrX,FBgn0267080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25783,chrX,FBgn0267082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25784,chrX,FBgn0030668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25785,chrX,FBgn0030668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25786,chrX,FBgn0030669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25787,chrX,FBgn0030669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25788,chrX,FBgn0030670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25789,chrX,FBgn0030670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25790,chrX,FBgn0030671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25791,chrX,FBgn0030671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25792,chrX,FBgn0030672,8.968585,9.916038,0.000000,3.552834,0.013520,0.000145
25793,chrX,FBgn0030672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25794,chrX,FBgn0030672,10.218290,11.466554,0.000000,3.552834,0.015404,0.000165
25795,chrX,FBgn0030673,23.017463,0.000000,93.865214,3.552834,0.034699,0.000371
25796,chrX,FBgn0030673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25797,chrX,FBgn0030673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25798,chrX,FBgn0030673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25799,chrX,FBgn0030674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25800,chrX,FBgn0030674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25801,chrX,FBgn0030674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25802,chrX,FBgn0030674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25803,chrX,FBgn0030674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25804,chrX,FBgn0030674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25805,chrX,FBgn0030674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25806,chrX,FBgn0030675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25807,chrX,FBgn0030676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25808,chrX,FBgn0026666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25809,chrX,FBgn0026666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25810,chrX,FBgn0011741,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25811,chrX,FBgn0030678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25812,chrX,FBgn0030679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25813,chrX,FBgn0030679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25814,chrX,FBgn0030680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25815,chrX,FBgn0027329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25816,chrX,FBgn0030683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25817,chrX,FBgn0030683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25818,chrX,FBgn0030685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25819,chrX,FBgn0030685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25820,chrX,FBgn0030685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25821,chrX,FBgn0030685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25822,chrX,FBgn0030685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25823,chrX,FBgn0030685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25824,chrX,FBgn0030685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25825,chrX,FBgn0030684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25826,chrX,FBgn0030684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25827,chrX,FBgn0030686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25828,chrX,FBgn0030687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25829,chrX,FBgn0030688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25830,chrX,FBgn0053172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25831,chrX,FBgn0263747,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25832,chrX,FBgn0263748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25833,chrX,FBgn0030691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25834,chrX,FBgn0025809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25835,chrX,FBgn0025809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25836,chrX,FBgn0030692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25837,chrX,FBgn0030692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25838,chrX,FBgn0026374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25839,chrX,FBgn0026374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25840,chrX,FBgn0030693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25841,chrX,FBgn0030693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25842,chrX,FBgn0030693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25843,chrX,FBgn0030693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25844,chrX,FBgn0030693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25845,chrX,FBgn0265533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25846,chrX,FBgn0265533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25847,chrX,FBgn0052581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25848,chrX,FBgn0052581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25849,chrX,FBgn0030694,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25850,chrX,FBgn0030694,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25851,chrX,FBgn0030695,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25852,chrX,FBgn0030695,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25853,chrX,FBgn0003345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25854,chrX,FBgn0003345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25855,chrX,FBgn0003345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25856,chrX,FBgn0003345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25857,chrX,FBgn0003345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25858,chrX,FBgn0003345,3.728922,3.865733,0.000000,3.960047,0.005621,0.000060
25859,chrX,FBgn0003345,3.728922,3.865733,0.000000,3.960047,0.005621,0.000060
25860,chrX,FBgn0003345,3.791451,0.000000,105.364420,3.960047,0.005716,0.000061
25861,chrX,FBgn0003345,3.854420,0.000000,105.364420,3.960047,0.005811,0.000062
25862,chrX,FBgn0003345,3.854420,0.000000,105.364420,3.960047,0.005811,0.000062
25863,chrX,FBgn0003345,3.322960,0.000000,105.364420,3.960047,0.005009,0.000054
25864,chrX,FBgn0003345,3.791451,0.000000,105.364420,3.960047,0.005716,0.000061
25865,chrX,FBgn0003345,3.791451,0.000000,105.364420,3.960047,0.005716,0.000061
25866,chrX,FBgn0003345,3.564184,0.000000,105.364420,3.960047,0.005373,0.000057
25867,chrX,FBgn0003345,3.791451,0.000000,105.364420,3.960047,0.005716,0.000061
25868,chrX,FBgn0003345,3.791451,0.000000,105.364420,3.960047,0.005716,0.000061
25869,chrX,FBgn0003345,3.791451,0.000000,105.364420,3.960047,0.005716,0.000061
25870,chrX,FBgn0003345,3.791451,0.000000,105.364420,3.960047,0.005716,0.000061
25871,chrX,FBgn0003345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25872,chrX,FBgn0003345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25873,chrX,FBgn0003345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25874,chrX,FBgn0265534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25875,chrX,FBgn0265534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25876,chrX,FBgn0030696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25877,chrX,FBgn0000319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25878,chrX,FBgn0000319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25879,chrX,FBgn0000319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25880,chrX,FBgn0000319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25881,chrX,FBgn0000319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25882,chrX,FBgn0000319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25883,chrX,FBgn0000319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25884,chrX,FBgn0052582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25885,chrX,FBgn0052582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25886,chrX,FBgn0052582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25887,chrX,FBgn0030697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25888,chrX,FBgn0027093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25889,chrX,FBgn0030699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25890,chrX,FBgn0030699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25891,chrX,FBgn0030699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25892,chrX,FBgn0014391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25893,chrX,FBgn0014391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25894,chrX,FBgn0026076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25895,chrX,FBgn0026076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25896,chrX,FBgn0026076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25897,chrX,FBgn0030700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25898,chrX,FBgn0002914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25899,chrX,FBgn0002914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25900,chrX,FBgn0002914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25901,chrX,FBgn0002914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25902,chrX,FBgn0065035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25903,chrX,FBgn0065035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25904,chrX,FBgn0001105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25905,chrX,FBgn0001105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25906,chrX,FBgn0001105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25907,chrX,FBgn0001105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25908,chrX,FBgn0001105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25909,chrX,FBgn0001105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25910,chrX,FBgn0001092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25911,chrX,FBgn0001092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25912,chrX,FBgn0030701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25913,chrX,FBgn0030701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25914,chrX,FBgn0030701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25915,chrX,FBgn0030701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25916,chrX,FBgn0030701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25917,chrX,FBgn0030701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25918,chrX,FBgn0260938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25919,chrX,FBgn0260938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25920,chrX,FBgn0260938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25921,chrX,FBgn0260938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25922,chrX,FBgn0030703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25923,chrX,FBgn0030703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25924,chrX,FBgn0030703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25925,chrX,FBgn0030704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25926,chrX,FBgn0003392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25927,chrX,FBgn0003392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25928,chrX,FBgn0003392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25929,chrX,FBgn0003392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25930,chrX,FBgn0003392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25931,chrX,FBgn0003392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25932,chrX,FBgn0003392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25933,chrX,FBgn0003392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25934,chrX,FBgn0003392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25935,chrX,FBgn0003392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25936,chrX,FBgn0003392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25937,chrX,FBgn0003392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25938,chrX,FBgn0003392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25939,chrX,FBgn0003392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25940,chrX,FBgn0003392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25941,chrX,FBgn0010315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25942,chrX,FBgn0010315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25943,chrX,FBgn0010315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25944,chrX,FBgn0030706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25945,chrX,FBgn0030706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25946,chrX,FBgn0030706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25947,chrX,FBgn0030707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25948,chrX,FBgn0030707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25949,chrX,FBgn0010240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25950,chrX,FBgn0266351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25951,chrX,FBgn0053180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25952,chrX,FBgn0053180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25953,chrX,FBgn0053180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25954,chrX,FBgn0053180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25955,chrX,FBgn0053180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25956,chrX,FBgn0053180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25957,chrX,FBgn0045073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25958,chrX,FBgn0045073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25959,chrX,FBgn0045073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25960,chrX,FBgn0045073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25961,chrX,FBgn0030710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25962,chrX,FBgn0030711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25963,chrX,FBgn0030711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25964,chrX,FBgn0259110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25965,chrX,FBgn0259110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25966,chrX,FBgn0259110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25967,chrX,FBgn0259110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25968,chrX,FBgn0259110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25969,chrX,FBgn0259110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25970,chrX,FBgn0259110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25971,chrX,FBgn0259110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
